BSH_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
BSH_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
BSH_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
BSQ_ADJ;Basque;;;;;;;;;;;;;
BSQ_anarcho_liberal;Alderdi Anarkiazale;;;;;;;;;;;;;
BSQ;Basque Country;;;;;;;;;;;;;
BSQ_communist;Mugimendu Komunista;;;;;;;;;;;;;
BSQ_conservative;Alderdi Jeltzalea;;;;;;;;;;;;;
BSQ_fascist_dictatorship;Euskadi;;;;;;;;;;;;;
BSQ_fascist;Euskadi Ta Askatasuna;;;;;;;;;;;;;
BSQ_liberal;Alderdi Abertzale Errepublikanoa;;;;;;;;;;;;;
BSQ_reactionary;Alderdi Monarkiko;;;;;;;;;;;;;
BSQ_socialist;Abertzale Ekintza;;;;;;;;;;;;;
BTL_ADJ;Bitlisi;;;;;;;;;;;;;
BTL;Bitlis;;;;;;;;;;;;;
BUG_absolute_monarchy;Buganda;;;;;;;;;;;;;
BUG_ADJ;Ugandan;;;;;;;;;;;;;
BUG_anarcho_liberal;Federal Democratic Party;;;;;;;;;;;;;
BUG_communist;African Farmers Union;;;;;;;;;;;;;
BUG_conservative;Uganda Patriotic Movement;;;;;;;;;;;;;
BUG_fascist;Freedom and Unity Front;;;;;;;;;;;;;
BUG_liberal;Democratic Party;;;;;;;;;;;;;
BUG_reactionary;Kabaka Yekka;;;;;;;;;;;;;
BUG_socialist;Uganda People's Congress;;;;;;;;;;;;;
BUG;Uganda;;;;;;;;;;;;;
BUK_absolute_monarchy;Bukhara;;;;;;;;;;;;;
BUL_anarcho_liberal;Radoslavists;;;;;;;;;;;;;
BUL_communist;Balgarska Komunisticheska Partiya;;;;;;;;;;;;;
BUL_conservative;Mladoliberalna Partija-Toncevisti;;;;;;;;;;;;;
BUL_liberal;Balgarski Zemedelski Naroden Sayuz;;;;;;;;;;;;;
BUL_socialist;BRSDP;;;;;;;;;;;;;
BYZ_ADJ;Greek;;;;;;;;;;;;;
BYZ_bourgeois_dictatorship;Greek Federation;;;;;;;;;;;;;
BYZ_democracy;Greek Federation;;;;;;;;;;;;;
BYZ;Greek Empire;;;;;;;;;;;;;
BYZ_presidential_dictatorship;Greek Federation;;;;;;;;;;;;;
BYZ_proletarian_dictatorship;Socialist Balkan Union;;;;;;;;;;;;;
CAN_anarcho_liberal;One Big Union;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
CAN_communist;Communist Party of Canada;;;;;;;;;;;;;
CAN_conservative;Conservative Party of Canada;;;;;;;;;;;;;
CAN_fascist;National Unity Party;;;;;;;;;;;;;
CAN_liberal_1;Red Party;;;;;;;;;;;;;
CAN_liberal_2;Liberal Party of Canada;;;;;;;;;;;;;
CAN_liberal;Liberal Party;Parti lib?al;Liberale Partei;;Partido Liberal;;;;;;;;;
CAN_reactionary;Tories;;;;;;;;;;;;;
CAN_socialist;Socialist Party of Canada;;;;;;;;;;;;;
CAR_absolute_monarchy;Central African Empire;;;;;;;;;;;;;
CAR_ADJ;Central African;;;;;;;;;;;;;
CAR_anarcho_liberal;MEDAC;;;;;;;;;;;;;
CAR;Central African Republic;;;;;;;;;;;;;
CAR_communist;MDI;;;;;;;;;;;;;
CAR_conservative;Democratic Union;;;;;;;;;;;;;
CAR_fascist_dictatorship;Central African Empire;;;;;;;;;;;;;
CAR_fascist;Patriotic Front;;;;;;;;;;;;;
CAR_hms_government_ADJ;Ubangi;;;;;;;;;;;;;
CAR_hms_government;Ubangi-Shari;;;;;;;;;;;;;
CAR_liberal;Republican Progressive Party;;;;;;;;;;;;;
CAR_prussian_constitutionalism_ADJ;Ubangi;;;;;;;;;;;;;
CAR_prussian_constitutionalism;Ubangi-Shari;;;;;;;;;;;;;
CAR_reactionary;MESAN;;;;;;;;;;;;;
CAR_socialist;MLPC;;;;;;;;;;;;;
CGO_ADJ;Congolese;;;;;;;;;;;;;
CGO_anarcho_liberal;Union for Democratic Renewal;;;;;;;;;;;;;
CGO_communist;Congolese Party of Labor;;;;;;;;;;;;;
CGO;Congo;;;;;;;;;;;;;
CGO_conservative;UDDIA;;;;;;;;;;;;;
CGO_fascist;Friendly Union for Complete Change;;;;;;;;;;;;;
CGO_liberal;MCDDI;;;;;;;;;;;;;
CGO_proletarian_dictatorship;People's Republic of the Congo;;;;;;;;;;;;;
CGO_reactionary;Party of Unity, Work and Progress;;;;;;;;;;;;;
CGO_socialist;Congolese Progressive Party;;;;;;;;;;;;;
CHD_ADJ;Chadian;;;;;;;;;;;;;
CHD_anarcho_liberal;Federation, Action for the Republic;;;;;;;;;;;;;
CHD;Chad;;;;;;;;;;;;;
CHD_communist;Progressive Party;;;;;;;;;;;;;
CHD_conservative;Democratic Union;;;;;;;;;;;;;
CHD_fascist;National Union for Reform;;;;;;;;;;;;;
CHD_liberal;Republican Union;;;;;;;;;;;;;
CHD_reactionary;Patriotic Salvation Movement;;;;;;;;;;;;;
CHD_socialist;Independent Socialist Party;;;;;;;;;;;;;
CHI_absolute_monarchy;China;;;;;;;;;;;;;
CHI_anarcho_liberal;ZhongguÛ MÌnzhu Ji‡nguÛ HuÏ;;;;;;;;;;;;;
CHI;China;;;;;;;;;;;;;
CHI_communist;ZhongguÛ GÚngchandang;;;;;;;;;;;;;
CHI_conservative_2;Zhiqiang Yundong;;;;;;;;;;;;;
CHI_conservative_3;Beiyang;;;;;;;;;;;;;
CHI_conservative_4;Kuomintang;;;;;;;;;;;;;
CHI_conservative_5;MÌnzhudang;;;;;;;;;;;;;
CHI_conservative;Junjichu;;;;;;;;;;;;;
CHI_democracy;Republic of China;;;;;;;;;;;;;
CHI_fascist;Kai-tsu P'ai;;;;;;;;;;;;;
CHI_liberal_2;Xingzhonghui;;;;;;;;;;;;;
CHI_liberal_3;ZhongguÛ MÌnzhu TÛngmÈng;;;;;;;;;;;;;
CHI_liberal_4;Yang Wu Pai;;;;;;;;;;;;;
CHI_liberal;Gai Liang Pai;;;;;;;;;;;;;
CHI_presidential_dictatorship;Beiyang China;;;;;;;;;;;;;
CHI_proletarian_dictatorship;People's Republic of China;;;;;;;;;;;;;
CHI_reactionary_2;JÏnb˘dang;;;;;;;;;;;;;
CHI_reactionary;Kongji‡o Yundong;;;;;;;;;;;;;
CHI_socialist;ZhongguÛ GuÛjia ShËhuÏ Dang;;;;;;;;;;;;;
CHK_ADJ;Champassaki;champassak;Champassaki;Champasak;Champassak;Champassaki;Champassakijsk˝;;;;;;;
CHK_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
CHK;Champassak;Champassak;Champassak;Champasak;Champasak;Champassak;Champassak;Champassak;;;;;;
CHK_communist;The Communist Faction;;;;;;;;;;;;;
CHK_conservative;Royal Faction;;;;;;;;;;;;;
CHK_fascist;The Fascist Faction;;;;;;;;;;;;;
CHK_liberal;The Liberal Faction;;;;;;;;;;;;;
CHK_reactionary;The Nationalist Faction;;;;;;;;;;;;;
CHK_socialist;The Socialist Faction;;;;;;;;;;;;;
CHO_absolute_monarchy_ADJ;Mori;;;;;;;;;;;;;
CHO_absolute_monarchy;Choshu;;;;;;;;;;;;;
CHO_ADJ;Chugokuan;;;;;;;;;;;;;
CHO;Chugoku;;;;;;;;;;;;;
CHO_hms_government_ADJ;Mori;;;;;;;;;;;;;
CHO_hms_government;Choshu;;;;;;;;;;;;;
chokwe;Chokwe;;;;;;;;;;;;;
CHO_prussian_constitutionalism_ADJ;Mori;;;;;;;;;;;;;
CHO_prussian_constitutionalism;Choshu;;;;;;;;;;;;;
CHP_ADJ;Chiapan;;;;;;;;;;;;;
CHP_anarcho_liberal;Partido Anarchista;Partido Anarchista;Partido Anarchista;;;;;;;;;;;
CHP;Chiapas;;;;;;;;;;;;;
CHP_communist;Partido Comunista;Partido Comunista;Partido Comunista;;;;;;;;;;;
CHP_conservative;Partido Estadista Republicano;Partido Estadista Republicano;Partido Estadista Republicano;;;;;;;;;;;
CHP_fascist;Partido Nacionalista;Partido Nacionalista;Partido Nacionalista;;;;;;;;;;;
CHP_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
CHP_reactionary;UniÛn Republicana;UniÛn Republicana;UniÛn Republicana;;;;;;;;;;;
CHP_socialist;Partido Socialista;Partido Socialista;Partido Socialista;;;;;;;;;;;
CHY_ADJ;Chechen;;;;;;;;;;;;;
CHY_anarcho_liberal;Radical Party;;;;;;;;;;;;;
CHY;Chechnya;;;;;;;;;;;;;
CHY_communist;Communist Part;;;;;;;;;;;;;
CHY_conservative;Tukkhum;;;;;;;;;;;;;
CHY_fascist;Fascist Party;;;;;;;;;;;;;
CHY_liberal;Reformist Faction;;;;;;;;;;;;;
CHY_reactionary;Qadiri;;;;;;;;;;;;;
CHY_socialist;Socialist Party;;;;;;;;;;;;;
CIR_ADJ;Circassian;;;;;;;;;;;;;
CIR_anarcho_liberal;Partiye Fit Bedzer;;;;;;;;;;;;;
CIR;Circassia;;;;;;;;;;;;;
CIR_communist;Partiye Zefediz;;;;;;;;;;;;;
CIR_conservative;Partiye Wuhumenig;;;;;;;;;;;;;
CIR_fascist;Partiye Lepqh;;;;;;;;;;;;;
CIR_liberal;Partiye Libyeral;;;;;;;;;;;;;
CIR_reactionary;Partiye Natsiya;;;;;;;;;;;;;
CIR_socialist;Partiye Sotsialist;;;;;;;;;;;;;
CLA_ADJ;Calabarean;Calabarien;Calabarische;;;;;;;;;;;
CLA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
CLA;Calabar;Calabar;Calabar;;Calabar;;;;;;;;;
CLA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
CLA_conservative;Duke Town Faction;Faction de Duke Town;Duke Town Fraktion;;;;;;;;;;;
CLA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
CLA_liberal;Creek Town Faction;Faction de Creek Town;Creek Town Fraktion;;;;;;;;;;;
CLA_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
CLA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
CLC_ADJ;Cilician;;;;;;;;;;;;;
CLC;Cilicia;;;;;;;;;;;;;
CLM_absolute_monarchy;New Granada;;;;;;;;;;;;;
CLM_fascist_dictatorship;Gran Colombia;;;;;;;;;;;;;
CLM_hms_government;New Granada;;;;;;;;;;;;;
CLM_prussian_constitutionalism;New Granada;;;;;;;;;;;;;
CMR_ADJ;Cameroonian;;;;;;;;;;;;;
CMR_anarcho_liberal;National Union for Democracy and Progress;;;;;;;;;;;;;
CMR;Cameroon;;;;;;;;;;;;;
CMR_communist;Union of the Peoples of Cameroon;;;;;;;;;;;;;
CMR_conservative;Cameroon Democratic Union;;;;;;;;;;;;;
CMR_fascist;Grouping of Patriotic Forces;;;;;;;;;;;;;
CMR_liberal;Progressive Movement;;;;;;;;;;;;;
CMR_reactionary;Cameroonian National Union;;;;;;;;;;;;;
CMR_socialist;Social Democratic Front;;;;;;;;;;;;;
CMS_ADJ;Comorian;;;;;;;;;;;;;
CMS_anarcho_liberal;Uwezo;;;;;;;;;;;;;
CMS_communist;Democratic Assembly of the Comorian People;;;;;;;;;;;;;
CMS;Comoros;;;;;;;;;;;;;
CMS_conservative;Comorian Democratic Union;;;;;;;;;;;;;
CMS_fascist;Party for National Salvation;;;;;;;;;;;;;
CMS_liberal;Democratic Rally of the Comorian People;;;;;;;;;;;;;
CMS_reactionary;Comorian Union for Progress;;;;;;;;;;;;;
CMS_socialist;Socialist Party of Comoros;;;;;;;;;;;;;
CNG_absolute_monarchy;Congo Free State;;;;;;;;;;;;;
CNG_anarcho_liberal;Common Front;;;;;;;;;;;;;
CNG_communist;Congolese National Union;;;;;;;;;;;;;
CNG_conservative_2;Congolese National Movement;;;;;;;;;;;;;
CNG_democracy;Republic of the Congo;;;;;;;;;;;;;
CNG_fascist;Party of National Unity;;;;;;;;;;;;;
CNG_liberal_2;Alliance of Bakongo;;;;;;;;;;;;;
CNG_presidential_dictatorship;Zaire;;;;;;;;;;;;;
CNG_reactionary_2;Popular Movement of the Revolution;;;;;;;;;;;;;
CNG_socialist;African Solidarity Party;;;;;;;;;;;;;
CNG;The Congo;;;;;;;;;;;;;
CPL_ADJ;Polish;Polonais;Polnisch;;Polaca;;;;;;;;;
CPL;Congress Poland;Royaume du Congres;Kongresspolen;;Zarato de Polonia;;;;;;;;;
CRE_conservative;Karavanades;;;;;;;;;;;;;x;;;;
CRE_liberal;Xypolitoi;;;;;;;;;;;;;x;;;;
CRL_ADJ;Chitrali;;;;;;;;;;;;;
CRL;Chitral;;;;;;;;;;;;;
CRO_anarcho_liberal;Anarhisticki Partija;;;;;;;;;;;;;
CRO_communist;Komunisticka partija Hrvatske;;;;;;;;;;;;;
CRO_conservative;Hrvatska Stranka Prava;;;;;;;;;;;;;
CRO_fascist;Ustasha;;;;;;;;;;;;;
CRO_liberal;Narodna Stranka;;;;;;;;;;;;;
CRO_reactionary;Nacionalisticka Partija;;;;;;;;;;;;;
CRO_socialist;Socijaldemokratska stranka Hrvatske;;;;;;;;;;;;;
CRS_ADJ;Corsican;;;;;;;;;;;;;
CRS_anarcho_liberal;Fazzione Anarchistu;;;;;;;;;;;;;
CRS_communist;Fazzione Cumunistu;;;;;;;;;;;;;
CRS_conservative;Fazzione Cunservatore;;;;;;;;;;;;;
CRS;Corsica;;;;;;;;;;;;;
CRS_fascist;Fazzione Fascistu;;;;;;;;;;;;;
CRS_liberal;Fazzione Liberale;;;;;;;;;;;;;
CRS_reactionary;Fazzione Bonapartistu;;;;;;;;;;;;;
CRS_socialist;Fazzione Sucialistu;;;;;;;;;;;;;
CRT_ADJ;Entrerriano;;;;;;;;;;;;;
CRT;Corrientes;;;;;;;;;;;;;
CSA_absolute_monarchy;The Imperial Confederacy;;;;;;;;;;;;;
CSA_bourgeois_dictatorship;The Confederate States of America;;;;;;;;;;;;;
CSA_democracy;Confederate States of America;;;;;;;;;;;;;
CSA_fascist_dictatorship;The Confederacy;;;;;;;;;;;;;
CSA_presidential_dictatorship;The Confederate States of America;;;;;;;;;;;;;
CSA_proletarian_dictatorship;The People's Confederacy;;;;;;;;;;;;;
CSA_prussian_constitutionalism;The Imperial Confederacy;;;;;;;;;;;;;
CSA;The Confederate States of America;;;;;;;;;;;;;
cushitic;Cushitic;;;;;;;;;;;;;
CYR_absolute_monarchy_ADJ;Senussi;;;;;;;;;;;;;
CYR_absolute_monarchy;Senussi;;;;;;;;;;;;;
CYR_ADJ;Cyrenaican;;;;;;;;;;;;;
CYR_anarcho_liberal;Al-Anarkiliberali;;;;;;;;;;;;;
CYR_communist;Al-Shiu'i;;;;;;;;;;;;;
CYR_conservative;Jamyat al-Ahd;;;;;;;;;;;;;
CYR;Cyrenaica;;;;;;;;;;;;;
CYR_fascist;Al-Fashi;;;;;;;;;;;;;
CYR_liberal;Jam'iyyat al-Jami'a al-'Arabiyya;;;;;;;;;;;;;
CYR_reactionary;Al-Senussi;;;;;;;;;;;;;
CYR_socialist;Hizb al-Ba'ath;;;;;;;;;;;;;
CZH_communist;Komunistick· strana Ceskoslovenska;;;;;;;;;;;;;x
CZH_conservative_2;RSZML;;;;;;;;;;;;;x;;;;
CZH_conservative;Ceskoslovensk· strana lidov·;;;;;;;;;;;;;x
CZH_fascist;N·rodnÌ obec faöistick·;;;;;;;;;;;;;
CZH_liberal;Ceskoslovensk· n·rodnÌ demokracie;;;;;;;;;;;;;x
CZH_reactionary;CsND;;;;;;;;;;;;;x
CZH_socialist_2;Cesk· strana n·rodne soci·lnÌ;;;;;;;;;;;;;x;;;;
CZH_socialist;Ceskoslovensk· soci·lne demokratick· strana;;;;;;;;;;;;;x
D01;$REGION$;;Das Kˆnigreich von $REGION$;;;;;;;;;;;
D01_ADJ;$REGION$;;kˆnigstreu;;;;;;;;;;;
D02_ADJ;$REGION$;;konfˆderiert;;;;;;;;;;;
D02;The Confederation of $REGION$;;Die Konfˆderation von $REGION$;;;;;;;;;;;
D03_ADJ;Commonwealth;;Commonwealth-;;;;;;;;;;;
D03;Commonwealth of $REGION$;;Commonwealth von $REGION$;;;;;;;;;;;
D04;$REGION$;;Die Republik von $REGION$;;;;;;;;;;;
D04_ADJ;$REGION$;;republikanisch;;;;;;;;;;;
D05;$REGION$ Free State;;Der $REGION$-Staat;;;;;;;;;;;
D05_ADJ;$REGION$;;staatlich;;;;;;;;;;;
D06;$REGION$;;Die Volksrepublik von $REGION$;;;;;;;;;;;
D06_ADJ;$REGION$;;republikanisch;;;;;;;;;;;
D07_ADJ;$REGION$;;freistaatlich;;;;;;;;;;;
D07;The Free State of $REGION$;;Der Freistaat von $REGION$;;;;;;;;;;;
D08;$REGION$;;Der Groﬂstaat von $REGION$;;;;;;;;;;;
D08_ADJ;$REGION$;;groﬂstaatlich;;;;;;;;;;;
D09;$REGION$;;Der Staat von $REGION$;;;;;;;;;;;
D09_ADJ;$REGION$;;staatlich;;;;;;;;;;;
D10;$REGION$;;Das F¸rstentum von $REGION$;;;;;;;;;;;
D10_ADJ;$REGION$;;f¸rstlich;;;;;;;;;;;
D11;$REGION$;;Die Demokratische Republik von $REGION$;;;;;;;;;;;
D11_ADJ;$REGION$;;depublikanisch;;;;;;;;;;;
D12_ADJ;$REGION$;;Unions-;;;;;;;;;;;
D12;The $REGION$ Union;;Die $REGION$-Union;;;;;;;;;;;
D13;$REGION$;;Das $REGION$-Kˆnigreich;;;;;;;;;;;
D13_ADJ;$REGION$;;kˆnigstreu;;;;;;;;;;;
D14_ADJ;Dominion;;Dominions-;;;;;;;;;;;
D14;The Dominion of $REGION$;;Das Dominion von $REGION$;;;;;;;;;;;
D15;$REGION$;;Das Groﬂherzogtum von $REGION$;;;;;;;;;;;
D15_ADJ;$REGION$;;groﬂherzogstreu;;;;;;;;;;;
D16_ADJ;$REGION$;;national;;;;;;;;;;;
D16;The $REGION$ Commonwealth;;Die $REGION$-Nation;;;;;;;;;;;
D17_ADJ;$REGION$;;Fˆderations-;;;;;;;;;;;
D17;The $REGION$ Federation;;Die $REGION$-Fˆderation;;;;;;;;;;;
D18_ADJ;$REGION$;;Unions-;;;;;;;;;;;
D18;The United States of $REGION$;;Die Vereinigten Staaten von $REGION$;;;;;;;;;;;
D19_ADJ;$REGION$;;Unions-;;;;;;;;;;;
D19;The Union of $REGION$;;Die Demokratische Union von $REGION$;;;;;;;;;;;
D20;$REGION$;;Das F¸rstentum von $REGION$;;;;;;;;;;;
D20_ADJ;$REGION$;;f¸rstlich;;;;;;;;;;;
D21;$REGION$;;Die Union von $REGION$;;;;;;;;;;;
D21_ADJ;$REGION$;;Unions-;;;;;;;;;;;
D22;$REGION$;;Die Demokratische Volksrepublik von $REGION$;;;;;;;;;;;
D22_ADJ;$REGION$;;demokratisch-republikanisch;;;;;;;;;;;
D23;$REGION$;;Das $REGION$-Gebiet;;;;;;;;;;;
D23_ADJ;$REGION$;;ortsans‰ssig;;;;;;;;;;;
D24;$REGION$;;Die Glorreiche Union von $REGION$;;;;;;;;;;;
D24_ADJ;$REGION$;;glorreich;;;;;;;;;;;
D25;$REGION$;;Das m‰chtige Gebiet von $REGION$;;;;;;;;;;;
D25_ADJ;$REGION$;;m‰chtig;;;;;;;;;;;
D26_ADJ;$REGION$;;freistaatlich;;;;;;;;;;;
D26;The $REGION$ Free State;;Der $REGION$-Freistaat;;;;;;;;;;;
D27_ADJ;Commonwealth;;Commonwealth-;;;;;;;;;;;
D27;The $REGION$ Commonwealth;;$REGION$-Commonwealth;;;;;;;;;;;
D28_ADJ;Confederate;;konfˆderiert;;;;;;;;;;;
D28;The $REGION$ Confederacy;;Die $REGION$-Konfˆderation;;;;;;;;;;;
D29;$REGION$;;Das Freie Volk von $REGION$;;;;;;;;;;;
D29_ADJ;$REGION$;;frei;;;;;;;;;;;
D30;$REGION$;;Die $REGION$-Republik;;;;;;;;;;;
D30_ADJ;$REGION$;;republikanisch;;;;;;;;;;;
D31;$REGION$;;Die Heilige Union von $REGION$;;;;;;;;;;;
D31_ADJ;$REGION$;;zelotisch;;;;;;;;;;;
D32_ADJ;$REGION$;;Unions-;;;;;;;;;;;
D32;Union of $REGION$;;Die Volks-Union von $REGION$;;;;;;;;;;;
D33;$REGION$ Federation;;Die Fˆderationsstaaten von $REGION$;;;;;;;;;;;
D33_ADJ;Federation;;Fˆderations-;;;;;;;;;;;
D34;$REGION$;;Der $REGION$-Fˆderationsstaat;;;;;;;;;;;
D34_ADJ;$REGION$;;Fˆderations-;;;;;;;;;;;
D35_ADJ;$REGION$;;konfˆderiert;;;;;;;;;;;
D35;The $REGION$ Confederation;;Die $REGION$-Konfˆderation;;;;;;;;;;;
D36_ADJ;$REGION$;;Fˆderations-;;;;;;;;;;;
D36;The $REGION$ Federation;;Die $REGION$-Fˆderation;;;;;;;;;;;
D37_ADJ;$REGION$;;fromm;;;;;;;;;;;
D37;The $REGION$ Union;;Die Fromme Union von $REGION$;;;;;;;;;;;
D38;$REGION$;;$REGION$-Land;;;;;;;;;;;
D38_ADJ;$REGION$;;Landes-;;;;;;;;;;;
D39;$REGION$;;Die Republik der Ruhe von $REGION$;;;;;;;;;;;
D39_ADJ;$REGION$;;ruhig;;;;;;;;;;;
D40;$REGION$;;Das Geheime Kˆnigreich von $REGION$;;;;;;;;;;;
D40_ADJ;$REGION$;;geheim;;;;;;;;;;;
D41;$REGION$;;Die Kommune von $REGION$;;;;;;;;;;;
D41_ADJ;$REGION$;;kommunistisch;;;;;;;;;;;
D42_ADJ;$REGION$;;kommunistisch;;;;;;;;;;;
D42;Dominion of $REGION$;;Die $REGION$-Kommune;;;;;;;;;;;
D43;$REGION$;;Die Arbeiter-Union von $REGION$;;;;;;;;;;;
D43_ADJ;$REGION$;;Arbeiter-;;;;;;;;;;;
D44;$REGION$;;Die Landgrafschaft von $REGION$;;;;;;;;;;;
D44_ADJ;$REGION$;;landgrafschaftlich;;;;;;;;;;;
D45;$REGION$;;Die Nation von $REGION$;;;;;;;;;;;
D45_ADJ;$REGION$;;national;;;;;;;;;;;
D46;$REGION$;;Die Heilige Region von $REGION$;;;;;;;;;;;
D46_ADJ;$REGION$;;zelotisch;;;;;;;;;;;
D47_ADJ;$REGION$;;beherrschend;;;;;;;;;;;
D47;The $REGION$ Dominion;;Das $REGION$-Dominion;;;;;;;;;;;
D48;$REGION$;;Der Volksstaat von $REGION$;;;;;;;;;;;
D48_ADJ;$REGION$;;vˆlkisch;;;;;;;;;;;
D49;$REGION$;;Das Hohe Kˆnigreich von $REGION$;;;;;;;;;;;
D49_ADJ;$REGION$;;hochkˆniglich;;;;;;;;;;;
D50;$REGION$;;Das Kleinere F¸rstentum von $REGION$;;;;;;;;;;;
D50_ADJ;$REGION$;;f¸rstlich;;;;;;;;;;;
DAG_ADJ;Dagestani;;;;;;;;;;;;;
DAG_anarcho_liberal;Radical Party;;;;;;;;;;;;;
DAG_bourgeois_dictatorship;Dagestan;;;;;;;;;;;;;
DAG_communist;Communist Party;;;;;;;;;;;;;
DAG_conservative;Conservative Party;;;;;;;;;;;;;
DAG;Dagestan;;;;;;;;;;;;;
DAG_democracy;Dagestan;;;;;;;;;;;;;
DAG_fascist_dictatorship;Dagestan;;;;;;;;;;;;;
DAG_fascist;Fascist Party;;;;;;;;;;;;;
DAG_liberal;Liberal Factuib;;;;;;;;;;;;;
DAG_presidential_dictatorship;Dagestan;;;;;;;;;;;;;
DAG_proletarian_dictatorship;Dagestan;;;;;;;;;;;;;
DAG_reactionary;Nationalist Party;;;;;;;;;;;;;
DAG_socialist;Socialist Party;;;;;;;;;;;;;
DAG_theocracy;Caucasian Imamate;;;;;;;;;;;;;
DAH_absolute_monarchy_ADJ;Dahomean;;;;;;;;;;;;;
DAH_absolute_monarchy;Dahomey;;;;;;;;;;;;;
DAH_ADJ;Beninese;;;;;;;;;;;;;
DAH_anarcho_liberal;BMFD;;;;;;;;;;;;;
DAH;Benin;;;;;;;;;;;;;
DAH_communist;People's Revolutionary Party;;;;;;;;;;;;;
DAH_conservative_2;Progressive Union;;;;;;;;;;;;;
DAH_conservative;Ahosu Faction;Faction Ahosu;Ahosu Fraktion;;;;;;;;;;;
DAH_fascist;Fascist Front;;;;;;;;;;;;;
DAH_hms_government_ADJ;Dahomean;;;;;;;;;;;;;
DAH_hms_government;Dahomey;;;;;;;;;;;;;
DAH_liberal_2;Republican Party;;;;;;;;;;;;;
DAH_liberal;Liberal Faction;Faction LibÈral;Liberale Fraktion;;;;;;;;;;;
DAH_proletarian_dictatorship;People's Republic of Benin;;;;;;;;;;;;;
DAH_prussian_constitutionalism_ADJ;Dahomean;;;;;;;;;;;;;
DAH_prussian_constitutionalism;Dahomey;;;;;;;;;;;;;
DAH_reactionary_2;Ethnic Group of the North;;;;;;;;;;;;;
DAH_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
DAH_socialist;African People's Bloc;;;;;;;;;;;;;
DAI_communist;Viet Nam Cong san –ang;;;;;;;;;;;;;
DAI;Vietnam;;;;;;;;;;;;;
DAK_absolute_monarchy;Dakota Commonwealth;;;;;;;;;;;;;
DAK_ADJ;Dakotan;;;;;;;;;;;;;
DAK_anarcho_liberal;Libertarian Faction;;;;;;;;;;;;;
DAK_communist;Communist Faction;;;;;;;;;;;;;
DAK_conservative;Traditionalists;;;;;;;;;;;;;
DAK;Dakota Republic;;;;;;;;;;;;;
DAK_fascist;Eastward Restorationists;;;;;;;;;;;;;
DAK_hms_government;Dakota Commonwealth;;;;;;;;;;;;;
DAK_liberal;Republican Faction;;;;;;;;;;;;;
DAK_prussian_constitutionalism;Dakota Commonwealth;;;;;;;;;;;;;
DAK_reactionary;White Eagle Faction;;;;;;;;;;;;;
DAK_socialist;Socialist Faction;;;;;;;;;;;;;
DAM_ADJ;Damagaram;Damagaram;Damagaram;;;;;;;;;;;
DAM_anarcho_liberal;Freedom Faction;Faction de libertÈ;Freiheits Fraktion;;;;;;;;;;;
DAM_bourgeois_dictatorship_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAM_bourgeois_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;
DAM_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
DAM_conservative;Sultan's Faction;Faction Sultan;Sultan Fraktion;;;;;;;;;;;
DAM;Damagaram;Damagaram;Damagaram;;Damgaram;;;;;;;;;
DAM_democracy_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAM_democracy;Hausaland;Haoussa;Haussaland;;;;;;;;;;;
DAM_fascist_dictatorship_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAM_fascist_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;
DAM_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
DAM_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
DAM_presidential_dictatorship_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAM_presidential_dictatorship;Hausaland;Haoussa;Haussaland;;;;;;;;;;;
DAM_proletarian_dictatorship_ADJ;Hausa;Haoussa;Hausa;;;;;;;;;;;
DAM_proletarian_dictatorship;Hausa Republic;Haoussa;Haussaland;;;;;;;;;;;
DAM_reactionary;Religious Faction;Faction Religieux;Religiˆse Fraktion;;;;;;;;;;;
DAM_socialist;Justice and Equality Movement;Mouvement pour la justice et l'ÈgalitÈ;Bewegung f¸r Gerechtigkeit und Gleichheit;;;;;;;;;;;
DAN_communist;Danmarks Kommunistiske Parti;;;;;;;;;;;;;x;;;;
